id	nsnp	method	b	se	or	or_lci95	or_uci95	pvalue
HDAC4	16	Inverse variance weighted	-0.052860017	0.026695738	0.948512779	0.900159182	0.999463773	0.04769319
HEATR2	18	Inverse variance weighted	0.047343697	0.022557952	1.048482307	1.003135015	1.095879549	0.03583818
HEATR3	48	Inverse variance weighted	0.036369982	0.012137302	1.037039461	1.012660342	1.062005491	0.002730572
HEBP2	26	Inverse variance weighted	0.087584028	0.017528769	1.09153398	1.054669705	1.129686787	5.83537E-07
HELB	4	Inverse variance weighted	0.161809388	0.079919491	1.175636129	1.005180559	1.374997055	0.042902813
HERC1	7	Inverse variance weighted	0.15343534	0.068903949	1.165832401	1.018553618	1.334407109	0.025960619
HERC4	2	Inverse variance weighted	0.211725253	0.107030316	1.235808303	1.001947728	1.524253331	0.04790838
HERPUD1	22	Inverse variance weighted	-0.084707475	0.028523255	0.918781011	0.868825435	0.971608925	0.002980238
HEXDC	17	Inverse variance weighted	0.043303999	0.021241962	1.0442553	1.001671149	1.088649835	0.041489328
HEXIM2	12	Inverse variance weighted	-0.118890276	0.053833559	0.88790522	0.798992236	0.986712567	0.027210911
HIST1H3E	16	Inverse variance weighted	0.095593528	0.029042742	1.100311727	1.039427159	1.164762616	0.000996626
HIVEP3	27	Inverse variance weighted	0.068314929	0.025966644	1.07070245	1.017572925	1.126605975	0.008516599
HK2	41	Inverse variance weighted	-0.036355516	0.012753868	0.96429741	0.940491097	0.988706323	0.004364393
HLA-DOA	16	Inverse variance weighted	-0.055735556	0.025493433	0.945789211	0.899692101	0.994248177	0.028795773
HLA-DQA1	38	Inverse variance weighted	-0.047540167	0.013426839	0.95357217	0.928804716	0.979000072	0.000399094
HLA-DQA2	38	Inverse variance weighted	0.034305308	0.008103552	1.034900522	1.018593085	1.051469037	2.30218E-05
HLA-DQB1-AS1	36	Inverse variance weighted	-0.028527609	0.007604638	0.971875462	0.957496992	0.986469849	0.00017589
HLA-DQB1	47	Inverse variance weighted	-0.035163314	0.014105191	0.965447732	0.939122371	0.992511043	0.01266923
HLA-DQB2	15	Inverse variance weighted	0.056435968	0.021329559	1.058058863	1.014737574	1.103229629	0.008147292
HLA-DRB1	37	Inverse variance weighted	-0.020082689	0.009681505	0.980117625	0.961694507	0.998893674	0.038048176
HLA-S	20	Inverse variance weighted	-0.034764472	0.012131303	0.96583287	0.943138791	0.989073021	0.004161105
HLCS	39	Inverse variance weighted	0.042404043	0.016670389	1.043315938	1.009777573	1.077968234	0.010969324
HMG20A	15	Inverse variance weighted	-0.066400017	0.030381204	0.935756471	0.881661418	0.99317057	0.028847636
HMGB1P31	14	Inverse variance weighted	-0.028131362	0.012285604	0.97226064	0.94912844	0.995956619	0.022033925
HNRNPF	14	Inverse variance weighted	-0.062763538	0.031429825	0.939165524	0.883056588	0.998839592	0.045831479
HNRNPUL1	10	Inverse variance weighted	0.112531476	0.037120838	1.119107481	1.040576238	1.203565399	0.002433494
HNRPLL	9	Inverse variance weighted	-0.089613938	0.044854257	0.914284087	0.837337318	0.998301848	0.045728423
HORMAD1	20	Inverse variance weighted	0.070925562	0.030630297	1.073501314	1.010949694	1.13992326	0.020583604
HOTAIRM1	55	Inverse variance weighted	-0.015509415	0.005659608	0.984610237	0.973748476	0.995593156	0.006137024
HOXB2	74	Inverse variance weighted	0.01851384	0.008696208	1.018686283	1.001470353	1.036198167	0.033257935
HOXB7	4	Inverse variance weighted	0.189081761	0.072044922	1.208139727	1.049038167	1.391371302	0.008677678
HPS5	18	Inverse variance weighted	-0.044555659	0.022690864	0.956422365	0.914818355	0.999918438	0.049577119
HRSP12	13	Inverse variance weighted	0.074884996	0.032515602	1.077760197	1.011216859	1.148682433	0.021276135
HS2ST1	9	Inverse variance weighted	0.09411759	0.043455884	1.098688933	1.008984175	1.196368984	0.030325002
HSD17B1	7	Inverse variance weighted	-0.102278613	0.05007388	0.902777991	0.818384162	0.995874723	0.041096589
HSD17B14	12	Inverse variance weighted	0.061059843	0.024443671	1.062962523	1.013237093	1.11512827	0.012490264
HSD17B1P1	10	Inverse variance weighted	-0.069325879	0.02351551	0.933022578	0.890995164	0.977032386	0.003197423
HSD17B7P2	18	Inverse variance weighted	0.035944517	0.010332975	1.036598331	1.015815651	1.057806206	0.000503998
HTATIP2	48	Inverse variance weighted	-0.056262422	0.015171456	0.945291038	0.91759563	0.973822365	0.000208541
HTRA1	23	Inverse variance weighted	0.051287586	0.023596404	1.052625571	1.005051351	1.102451722	0.029740146
ICA1	3	Inverse variance weighted	-0.17874445	0.088316142	0.836319593	0.703389779	0.99437109	0.042978799
ICA1L	27	Inverse variance weighted	-0.064419987	0.024159177	0.937611132	0.894248146	0.983076832	0.007664993
IDH1	3	Inverse variance weighted	-0.131881313	0.052105954	0.876445012	0.791354707	0.97068464	0.011373074
IDNK	9	Inverse variance weighted	-0.05883749	0.027150844	0.942859981	0.893996745	0.994393938	0.030230331
IDO2	4	Inverse variance weighted	0.211095929	0.072548549	1.235030825	1.0713299	1.423745514	0.003617532
IER3	29	Inverse variance weighted	0.063708899	0.023752687	1.065782103	1.0173016	1.116572991	0.007314486
IER5	18	Inverse variance weighted	0.0905171	0.025666237	1.094740228	1.041030695	1.151220777	0.000420774
IFFO2	19	Inverse variance weighted	-0.081401856	0.023631616	0.921823177	0.880099929	0.965524416	0.00057187
IFI16	12	Inverse variance weighted	-0.119361581	0.034242563	0.887486844	0.829877644	0.949095211	0.000490729
IFITM5	8	Inverse variance weighted	-0.065193934	0.026611145	0.936885752	0.889272311	0.987048513	0.01429065
IFT57	13	Inverse variance weighted	0.160722102	0.03982591	1.174358571	1.086176051	1.269700296	5.44591E-05
IGF1R	19	Inverse variance weighted	-0.068378045	0.033428681	0.933907348	0.87467905	0.99714625	0.040806538
IGFBP4	12	Inverse variance weighted	0.091978096	0.045033887	1.096340807	1.003718574	1.197510135	0.041109923
IGHEP2	2	Inverse variance weighted	0.140153213	0.040880107	1.150450049	1.061866494	1.246423466	0.000607158
IGHV1-3	9	Inverse variance weighted	0.03132181	0.012036048	1.0318175	1.007761119	1.056448133	0.009259178
IGLC5	6	Inverse variance weighted	-0.044732834	0.021567148	0.956252926	0.916673023	0.997541802	0.038068249
IGLJ3	3	Inverse variance weighted	0.063368385	0.032224838	1.065419252	1.000207724	1.134882439	0.04924718
IGLV8-61	34	Inverse variance weighted	0.031156264	0.013386424	1.0316467	1.004930991	1.059072637	0.019941201
IGSF11	11	Inverse variance weighted	-0.089994328	0.042194891	0.913936369	0.841393094	0.992734183	0.032939067
IGSF6	11	Inverse variance weighted	0.078799023	0.033077438	1.081986846	1.014065243	1.154457805	0.017206792
IKBIP	26	Inverse variance weighted	0.090788399	0.028072283	1.09503727	1.036414049	1.156976426	0.001220293
IL10RA	6	Inverse variance weighted	0.084932285	0.042718006	1.088643347	1.00120572	1.183717104	0.046788679
IL11RA	38	Inverse variance weighted	-0.042391055	0.014308218	0.958494883	0.931988165	0.985755479	0.003049468
IL17RA	16	Inverse variance weighted	0.075441689	0.031223265	1.078360345	1.014346019	1.146414549	0.015683396
IL18	13	Inverse variance weighted	-0.058468963	0.026197323	0.943207515	0.895999238	0.992903094	0.025623701
IL18BP	8	Inverse variance weighted	-0.093064243	0.036645507	0.911134964	0.847987454	0.978984912	0.011098527
IL1R2	25	Inverse variance weighted	-0.04741872	0.022132157	0.953687985	0.913202388	0.995968456	0.032151186
IL32	36	Inverse variance weighted	0.028134451	0.012685293	1.028533962	1.003276632	1.054427142	0.026563057
IL7R	22	Inverse variance weighted	0.068290716	0.030690673	1.070676526	1.008170193	1.137058239	0.026072558
ILKAP	3	Inverse variance weighted	0.164203083	0.075892775	1.178453614	1.015573263	1.367457151	0.030493568
ING3	8	Inverse variance weighted	0.152784826	0.054432695	1.165074259	1.047175714	1.296246667	0.005002735
INO80E	31	Inverse variance weighted	-0.091610155	0.021877867	0.912460798	0.874160943	0.952438696	2.82238E-05
INPP5B	60	Inverse variance weighted	0.038356915	0.01009782	1.039102038	1.018738593	1.059872525	0.000145554
INPP5K	17	Inverse variance weighted	-0.046199031	0.021376362	0.954851898	0.915672326	0.995707877	0.030678316
INPPL1	12	Inverse variance weighted	0.076593164	0.033436741	1.079602765	1.011118507	1.152725544	0.021981427
INSC	12	Inverse variance weighted	-0.068859885	0.035091411	0.933457462	0.871413172	0.999919283	0.049727535
INSIG1	34	Inverse variance weighted	0.027710934	0.01372931	1.028098453	1.000801808	1.056139608	0.043551931
IQCH-AS1	16	Inverse variance weighted	0.026234153	0.01249493	1.026581297	1.001745613	1.052032718	0.03576546
IQSEC1	12	Inverse variance weighted	0.194310256	0.036981876	1.214473022	1.129557293	1.305772387	1.48667E-07
IRAK2	10	Inverse variance weighted	-0.092955384	0.040094721	0.911234155	0.8423657	0.98573302	0.020427885
IRF1	3	Inverse variance weighted	-0.220688112	0.109478077	0.801966765	0.647093072	0.993907554	0.043818787
IRF6	24	Inverse variance weighted	-0.049388359	0.021555257	0.951811413	0.912436611	0.992885375	0.021949292
IRS2	8	Inverse variance weighted	-0.194119571	0.087014475	0.823559425	0.694427203	0.976704431	0.025688531
IRX3	31	Inverse variance weighted	-0.068516415	0.01457579	0.933778132	0.9074789	0.96083953	2.59271E-06
ISCA2	36	Inverse variance weighted	0.036179631	0.013988196	1.036842079	1.008801273	1.065662311	0.0096973
ISG20	35	Inverse variance weighted	0.036374365	0.013730498	1.037044006	1.0095075	1.065331631	0.008069077
ISL2	23	Inverse variance weighted	-0.04280161	0.021753613	0.958101449	0.918109429	0.999835485	0.049118308
ISM1	19	Inverse variance weighted	0.060621083	0.023724707	1.06249624	1.014220824	1.113069494	0.010613051
ISOC1	41	Inverse variance weighted	-0.035361978	0.016615482	0.965255952	0.934327441	0.997208271	0.033315973
ISOC2	10	Inverse variance weighted	-0.110948468	0.040979546	0.894984868	0.825910901	0.969835744	0.006781028
ITGA2	28	Inverse variance weighted	0.046077133	0.021505787	1.047155178	1.003933506	1.092237643	0.03214959
ITGAL	14	Inverse variance weighted	0.094993965	0.044426612	1.099652219	1.007949235	1.199698319	0.032498717
ITGB7	22	Inverse variance weighted	0.053960804	0.019660351	1.055443233	1.015546119	1.096907759	0.006057526
ITPKB-IT1	15	Inverse variance weighted	0.031878918	0.01571953	1.032392494	1.00106921	1.064695877	0.042562125
ITPR3	55	Inverse variance weighted	-0.027369989	0.011569476	0.973001176	0.951185516	0.995317183	0.017995686
JKAMP	18	Inverse variance weighted	0.09995833	0.021922165	1.105124867	1.058646164	1.153644166	5.12286E-06
JUN	16	Inverse variance weighted	-0.085779829	0.030923569	0.917796281	0.863820726	0.97514448	0.005538352
KALRN	9	Inverse variance weighted	0.100447922	0.045938888	1.10566606	1.010462051	1.209840027	0.028774997
KBTBD11	47	Inverse variance weighted	-0.041849791	0.016752356	0.959013822	0.92803632	0.991025341	0.01248456
KBTBD2	42	Inverse variance weighted	-0.036120812	0.016609749	0.964523761	0.933629203	0.996440645	0.029654449
KCNAB3	5	Inverse variance weighted	-0.107815715	0.05274889	0.897793031	0.809609263	0.995581897	0.040959194
KCNJ15	38	Inverse variance weighted	-0.040291	0.015272995	0.96050989	0.932183056	0.989697509	0.008338308
KCNN4	59	Inverse variance weighted	0.026131054	0.012815169	1.026475464	1.001013836	1.052584729	0.041442833
KCTD12	19	Inverse variance weighted	-0.096438625	0.030993429	0.908065628	0.854545316	0.964937927	0.001860872
KIAA0368	12	Inverse variance weighted	-0.123571334	0.042179744	0.883758597	0.813634825	0.959926044	0.003393583
KIAA0430	3	Inverse variance weighted	-0.218628154	0.103260355	0.803620486	0.656377992	0.983893265	0.034238499
KIAA1429	7	Inverse variance weighted	0.207217674	0.058068237	1.230250336	1.097905122	1.378548892	0.000359003
KIAA1671	28	Inverse variance weighted	0.043331894	0.015368851	1.044284429	1.01329657	1.076219934	0.004810419
KIF20B	13	Inverse variance weighted	-0.093413747	0.033568934	0.910816575	0.852818223	0.972759271	0.005390133
KIF23	2	Inverse variance weighted	0.195513644	0.076546917	1.215935384	1.046531838	1.412760514	0.010644206
KIF25-AS1	13	Inverse variance weighted	0.073473697	0.030726339	1.076240228	1.013338243	1.143046792	0.0167921
KLF13	4	Inverse variance weighted	-0.198074695	0.094987849	0.820308578	0.680960568	0.988171996	0.037045388
KLHDC8B	9	Inverse variance weighted	0.049015807	0.018941931	1.050236952	1.011960585	1.089961083	0.009662246
KLHL24	16	Inverse variance weighted	0.059179756	0.021175853	1.060965939	1.017832214	1.105927586	0.005195092
KLKB1	45	Inverse variance weighted	0.033137158	0.013547527	1.033692309	1.006605728	1.061507757	0.014445372
KMO	15	Inverse variance weighted	-0.094929979	0.028336473	0.909436612	0.860303998	0.961375227	0.000807828
KRT1	78	Inverse variance weighted	0.024073352	0.008684159	1.024365454	1.007077328	1.04195036	0.005569601
KRT72	79	Inverse variance weighted	0.025804355	0.009305777	1.02614017	1.00759372	1.045027999	0.005555247
KRT77	25	Inverse variance weighted	0.056568854	0.020433236	1.058199473	1.016656917	1.101439538	0.005631971
KRTCAP3	23	Inverse variance weighted	-0.051547108	0.016381268	0.949758908	0.919749072	0.980747913	0.001651184
KYNU	20	Inverse variance weighted	0.043203629	0.020045322	1.044150492	1.003922471	1.085990484	0.031138572
LA16c-358B7.3	10	Inverse variance weighted	-0.041547061	0.018851362	0.959304188	0.924506007	0.995412164	0.027529345
LAMB2	7	Inverse variance weighted	0.136990328	0.046321607	1.146817057	1.047283824	1.255809869	0.003102713
LARP1	31	Inverse variance weighted	0.054770861	0.020985187	1.056298547	1.013733343	1.100651004	0.009054823
LARS2	21	Inverse variance weighted	0.062550433	0.026455729	1.064548146	1.010754624	1.121204621	0.018062053
LATS2	9	Inverse variance weighted	0.075603087	0.036498627	1.078534405	1.004074054	1.158516603	0.038321864
LCN8	8	Inverse variance weighted	-0.046442767	0.020339606	0.954619195	0.917311294	0.993444442	0.022408809
LDLRAD4	12	Inverse variance weighted	-0.074083349	0.035213254	0.928594293	0.866666248	0.994947435	0.035391667
LEPREL1	10	Inverse variance weighted	-0.076260525	0.031323883	0.92657478	0.87139898	0.985244236	0.014909052
LGALS1	15	Inverse variance weighted	-0.072636464	0.022851148	0.929938835	0.889207454	0.972535973	0.001479478
LGALS12	25	Inverse variance weighted	0.053345407	0.024300339	1.054793915	1.005733114	1.106247958	0.02814541
LGALS4	15	Inverse variance weighted	-0.101707673	0.032643687	0.903293571	0.847309453	0.962976716	0.001835139
LGALS9B	39	Inverse variance weighted	-0.014163296	0.007164127	0.985936532	0.972189063	0.999878399	0.048044503
LGSN	43	Inverse variance weighted	-0.032137618	0.015978272	0.968373307	0.938516322	0.999180131	0.044290345
LHX4	3	Inverse variance weighted	0.265865686	0.109985932	1.304559826	1.051579436	1.618400171	0.015637416
LIG1	23	Inverse variance weighted	0.048756658	0.024297004	1.049964819	1.001135175	1.101176094	0.044782225
LIMCH1	7	Inverse variance weighted	0.163372176	0.053198072	1.177474836	1.06088552	1.306877098	0.002133311
LIMS2	28	Inverse variance weighted	0.062304599	0.023026999	1.064286475	1.01731996	1.113421289	0.006815661
LINC00152	3	Inverse variance weighted	-0.037475999	0.014593486	0.963217536	0.936056696	0.991166481	0.010228864
LINC00189	16	Inverse variance weighted	-0.069498765	0.021893453	0.932861286	0.893677835	0.973762741	0.001501422
LINC00341	19	Inverse variance weighted	0.08709854	0.025305039	1.091004182	1.038212687	1.146480043	0.000577549
LINC00342	7	Inverse variance weighted	-0.053267238	0.023287215	0.948126603	0.905824066	0.992404695	0.02217233
LINC00422	17	Inverse variance weighted	0.026196598	0.012777846	1.026542745	1.001152684	1.052576719	0.040349051
LINC00482	10	Inverse variance weighted	0.055029477	0.023444868	1.056571759	1.009118861	1.106256087	0.018915787
LINC00563	2	Inverse variance weighted	-0.172259652	0.06944524	0.84176058	0.734641743	0.96449852	0.013119438
LINC00638	18	Inverse variance weighted	-0.025641921	0.011844249	0.974684041	0.952317637	0.99757575	0.030393362
LINGO4	19	Inverse variance weighted	-0.064838396	0.029788445	0.93721891	0.884065832	0.993567733	0.029508255
LIPN	68	Inverse variance weighted	0.029318979	0.010040035	1.029753012	1.00968713	1.050217671	0.003497991
LMAN2L	9	Inverse variance weighted	-0.103506786	0.045563397	0.901669904	0.82463778	0.985897852	0.023104083
LMNB2	5	Inverse variance weighted	0.178428482	0.05910015	1.195337392	1.064592598	1.342139222	0.002535379
LNPEP	22	Inverse variance weighted	-0.07413259	0.022938354	0.928548569	0.887726336	0.97124802	0.001230053
LONP2	26	Inverse variance weighted	-0.079989144	0.023786827	0.923126368	0.881076058	0.967183574	0.000771703
LONRF2	2	Inverse variance weighted	-0.258378232	0.090638853	0.772303067	0.646598079	0.922446332	0.004363211
LPAR1	97	Inverse variance weighted	0.031244227	0.007867941	1.031737452	1.015948912	1.047771356	7.15473E-05
LPCAT2	59	Inverse variance weighted	-0.028841793	0.012733381	0.971570162	0.947622352	0.996123168	0.023509378
LPIN2	64	Inverse variance weighted	-0.028499658	0.014233841	0.971902626	0.945162899	0.999398851	0.045258225
LPL	35	Inverse variance weighted	0.036235614	0.017822287	1.036900125	1.001304782	1.073760847	0.042036063
LPP	24	Inverse variance weighted	-0.059157783	0.026946477	0.942558038	0.894068506	0.993677385	0.028136282
LRFN4	31	Inverse variance weighted	-0.092878727	0.020991211	0.911304011	0.874571261	0.949579568	9.65995E-06
LRMP	11	Inverse variance weighted	0.087382766	0.043463301	1.091314318	1.002197107	1.188355995	0.044378782
LRP3	28	Inverse variance weighted	0.039337336	0.018957388	1.040121295	1.002183235	1.079495516	0.037982842
